year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,70.088482087312,1,0
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,285.481587901781,1,0
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2019,R3,2019,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2022,R3,2022,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
